train_idx,text,label,label_text
383,"the controls are somewhat harder to use than the ipod , but i have gotten use to them , and even at the beginning did not think would justify the huge difference in price",0,negative
384,just don ' t get drawn into t mobile ' s catchy rebate,0,negative
385,"i ' ve attempted to connect this unit to several different tvs , using a multitude of connection methods , and i still can ' t get a video signal from the machine",0,negative
386,"first , the zen lets you sync to more than one computer",1,positive
387,the lens retracts and has its own metal cover so you don ' t need to fuss with a lens cap,1,positive
388,"the biggest red flag for me was the fact that although my cousin ' s player was relatively new , it was riddled with scratches",0,negative
389,"it can not be the computer or the owner , since i purchased mcgee anti virus 8 and it installs and works fine with no problems",1,positive
390,i bought my canon g3 about a month ago and i have to say i am very satisfied,1,positive
391,"finally , amazon ' s free shipping is really getting good , it took only 3 working days for the player to reach me !",1,positive
392,"i am an it professional and have used norton for years , but this product is a complete and utter dud",0,negative
393,this item is exceptional i like the ease of use and it held the odor in great,1,positive
394,i ' m not willing to accept shoddy construction on something i paid over 250 dollars for,0,negative
395,"the zen micro is smaller than it looks in pictures , and feels very solid",1,positive
396,the features are really cool like the radio,1,positive
397,why would anyone buy this when you can get a 20gb ipod that will hold 4 times the number of songs ( and even more if aac encoding is used ) for the same price ? ? ?,0,negative
398,there is no odor and extremely easy to use,1,positive
399,the prints are beautiful !,1,positive
400,so far the software for the pc works easily,1,positive
401,"their network coverage is very sporadic , and the network always seems overloaded , resulting in very unpleasant calling experience",0,negative
402,don ' t buy the diaper champ,0,negative
403,"the inside pics , can be a bit challenging , but when you can instantly delete pics you dont like , that are not focused perfectly , or need lighting adjustments , make this camera very simple and effective",0,negative
404,i still can ' t believe how fast it starts up,1,positive
405,"the battery life is less than stellar , but it charges w the quickness",1,positive
406,"it has an equalizer , but the iriver h10 20gb has a lot more presets than the ipod",0,negative
407,my dad also has an apex tv and it was another great value for the money,1,positive
408,"that is , you can not access the internet at all",0,negative
409,it was so easy my toddler would dispose of her on diapers,1,positive
410,"playlists can be made on the fly , without aid of a computer , and you can use play modes like shuffle and repeat for your ' now playing ' selections or playlists",1,positive
